,time,file,y,color,planet,last_value
771,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc0_bvisc3,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
772,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc0_bvisc4,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
773,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc0_bvisc5,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
774,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc0_bvisc6,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
775,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc0_bvisc7,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
776,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc0,[0.99999724 0.99999716 0.99999709 ... 1.         1.         1.        ],MediumBlue,b,1.0
777,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc1,[0.99999799 0.99999788 0.99999777 ... 1.         1.         1.        ],MediumBlue,b,1.0
778,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc2,[0.99999853 0.99999843 0.99999834 ... 1.         1.         1.        ],MediumBlue,b,1.0
779,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc3,[0.99999893 0.99999885 0.99999878 ... 1.         1.         1.        ],MediumBlue,b,1.0
780,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc4,[0.99999922 0.99999916 0.99999911 ... 1.         1.         1.        ],MediumBlue,b,1.0
781,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc5,[0.99999943 0.99999939 0.99999936 ... 1.         1.         1.        ],MediumBlue,b,1.0
782,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc6,[0.99999958 0.99999956 0.99999954 ... 1.         1.         1.        ],MediumBlue,b,1.0
783,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc1_bvisc7,[0.9999997  0.99999968 0.99999967 ... 1.         1.         1.        ],MediumBlue,b,1.0
784,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc0,[0.99998897 0.99998857 0.99998826 ... 1.         1.         1.        ],MediumBlue,b,1.0
785,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc1,[0.99999196 0.99999147 0.99999104 ... 1.         1.         1.        ],MediumBlue,b,1.0
786,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc2,[0.99999413 0.9999937  0.99999332 ... 1.         1.         1.        ],MediumBlue,b,1.0
787,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc3,[0.99999572 0.9999954  0.99999509 ... 1.         1.         1.        ],MediumBlue,b,1.0
788,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc4,[0.99999688 0.99999665 0.99999643 ... 1.         1.         1.        ],MediumBlue,b,1.0
789,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc5,[0.99999773 0.99999756 0.99999742 ... 1.         1.         1.        ],MediumBlue,b,1.0
790,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc6,[0.99999834 0.99999824 0.99999814 ... 1.         1.         1.        ],MediumBlue,b,1.0
791,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc2_bvisc7,[0.99999879 0.99999872 0.99999866 ... 1.         1.         1.        ],MediumBlue,b,1.0
792,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc0,[0.9999752  0.99997402 0.99997315 ... 1.         1.         1.        ],MediumBlue,b,1.0
793,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc1,[0.9999819  0.99998065 0.99997957 ... 1.         1.         1.        ],MediumBlue,b,1.0
794,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc2,[0.9999868  0.99998575 0.9999848  ... 1.         1.         1.        ],MediumBlue,b,1.0
795,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc3,[0.99999037 0.99998959 0.99998886 ... 1.         1.         1.        ],MediumBlue,b,1.0
796,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc4,[0.99999297 0.99999243 0.99999191 ... 1.         1.         1.        ],MediumBlue,b,1.0
797,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc5,[0.99999488 0.99999451 0.99999416 ... 1.         1.         1.        ],MediumBlue,b,1.0
798,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc6,[0.99999626 0.99999602 0.9999958  ... 1.         1.         1.        ],MediumBlue,b,1.0
799,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc3_bvisc7,[0.99999728 0.99999712 0.99999698 ... 1.         1.         1.        ],MediumBlue,b,1.0
800,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc0,[0.99995591 0.99995312 0.99995118 ... 1.         1.         1.        ],MediumBlue,b,1.0
801,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc1,[0.99996782 0.9999652  0.999963   ... 1.         1.         1.        ],MediumBlue,b,1.0
802,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc2,[0.99997652 0.99997445 0.99997258 ... 1.         1.         1.        ],MediumBlue,b,1.0
803,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc3,[0.99998288 0.99998137 0.99997997 ... 1.         1.         1.        ],MediumBlue,b,1.0
804,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc4,[0.99998751 0.99998648 0.9999855  ... 1.         1.         1.        ],MediumBlue,b,1.0
805,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc5,[0.99999089 0.9999902  0.99998955 ... 1.         1.         1.        ],MediumBlue,b,1.0
806,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc6,[0.99999335 0.99999291 0.99999249 ... 1.         1.         1.        ],MediumBlue,b,1.0
807,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc4_bvisc7,[0.99999515 0.99999488 0.99999461 ... 1.         1.         1.        ],MediumBlue,b,1.0
808,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc0,[0.99993111 0.99992531 0.99992144 ... 1.         1.         1.        ],MediumBlue,b,1.0
809,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc1,[0.99994973 0.99994479 0.99994077 ... 1.         1.         1.        ],MediumBlue,b,1.0
810,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc2,[0.99996332 0.99995961 0.99995633 ... 1.         1.         1.        ],MediumBlue,b,1.0
811,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc3,[0.99997325 0.99997063 0.99996824 ... 1.         1.         1.        ],MediumBlue,b,1.0
812,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc4,[0.99998048 0.99997873 0.99997708 ... 1.         1.         1.        ],MediumBlue,b,1.0
813,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc5,[0.99998577 0.99998462 0.99998353 ... 1.         1.         1.        ],MediumBlue,b,1.0
814,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc6,[0.99998962 0.99998888 0.99998819 ... 1.         1.         1.        ],MediumBlue,b,1.0
815,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc5_bvisc7,[0.99999243 0.99999197 0.99999154 ... 1.         1.         1.        ],MediumBlue,b,1.0
816,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc0,[0.99990079 0.99988982 0.99988261 ... 1.         1.         1.        ],MediumBlue,b,1.0
817,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc1,[0.99992761 0.99991901 0.99991209 ... 1.         1.         1.        ],MediumBlue,b,1.0
818,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc2,[0.99994719 0.99994101 0.9999356  ... 1.         1.         1.        ],MediumBlue,b,1.0
819,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc3,[0.99996148 0.99995726 0.99995342 ... 1.         1.         1.        ],MediumBlue,b,1.0
820,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc4,[0.9999719  0.99996913 0.99996653 ... 1.         1.         1.        ],MediumBlue,b,1.0
821,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc5,[0.99997951 0.99997772 0.99997604 ... 1.         1.         1.        ],MediumBlue,b,1.0
822,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc6,[0.99998505 0.99998393 0.99998286 ... 1.         1.         1.        ],MediumBlue,b,1.0
823,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc6_bvisc7,[0.99998909 0.9999884  0.99998774 ... 1.         1.         1.        ],MediumBlue,b,1.0
824,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc0,[0.99986497 0.99984558 0.99983283 ... 1.         1.         1.        ],MediumBlue,b,1.0
825,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc1,[0.99990147 0.99988726 0.99987588 ... 1.         1.         1.        ],MediumBlue,b,1.0
826,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc2,[0.99992812 0.99991834 0.99990978 ... 1.         1.         1.        ],MediumBlue,b,1.0
827,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc3,[0.99994756 0.99994109 0.99993518 ... 1.         1.         1.        ],MediumBlue,b,1.0
828,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc4,[0.99996175 0.99995757 0.99995368 ... 1.         1.         1.        ],MediumBlue,b,1.0
829,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc5,[0.9999721  0.99996946 0.99996697 ... 1.         1.         1.        ],MediumBlue,b,1.0
830,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc6,[0.99997965 0.99997801 0.99997645 ... 1.         1.         1.        ],MediumBlue,b,1.0
831,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass4_becc7_bvisc7,[0.99998516 0.99998415 0.9999832  ... 1.         1.         1.        ],MediumBlue,b,1.0
832,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc0,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
833,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc1,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
834,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc2,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
835,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc3,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
836,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc4,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
837,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc5,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
838,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc6,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
839,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc0_bvisc7,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
840,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc0,[0.99999724 0.99999707 0.99999691 ... 1.         1.         1.        ],MediumBlue,b,1.0
841,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc1,[0.99999799 0.99999782 0.99999768 ... 1.         1.         1.        ],MediumBlue,b,1.0
842,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc2,[0.99999853 0.99999841 0.99999829 ... 1.         1.         1.        ],MediumBlue,b,1.0
843,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc3,[0.99999893 0.99999883 0.99999875 ... 1.         1.         1.        ],MediumBlue,b,1.0
844,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc4,[0.99999922 0.99999916 0.99999909 ... 1.         1.         1.        ],MediumBlue,b,1.0
845,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc5,[0.99999943 0.99999939 0.99999935 ... 1.         1.         1.        ],MediumBlue,b,1.0
846,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc6,[0.99999958 0.99999956 0.99999953 ... 1.         1.         1.        ],MediumBlue,b,1.0
847,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc1_bvisc7,[0.9999997  0.99999968 0.99999966 ... 1.         1.         1.        ],MediumBlue,b,1.0
848,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc0,[0.99998897 0.9999882  0.99998753 ... 1.         1.         1.        ],MediumBlue,b,1.0
849,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc1,[0.99999196 0.99999127 0.99999064 ... 1.         1.         1.        ],MediumBlue,b,1.0
850,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc2,[0.99999413 0.9999936  0.9999931  ... 1.         1.         1.        ],MediumBlue,b,1.0
851,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc3,[0.99999572 0.99999533 0.99999497 ... 1.         1.         1.        ],MediumBlue,b,1.0
852,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc4,[0.99999688 0.99999662 0.99999636 ... 1.         1.         1.        ],MediumBlue,b,1.0
853,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc5,[0.99999773 0.99999755 0.99999738 ... 1.         1.         1.        ],MediumBlue,b,1.0
854,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc6,[0.99999834 0.99999822 0.99999812 ... 1.         1.         1.        ],MediumBlue,b,1.0
855,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc2_bvisc7,[0.99999879 0.99999872 0.99999865 ... 1.         1.         1.        ],MediumBlue,b,1.0
856,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc0,[0.9999752  0.9999732  0.99997155 ... 1.         1.         1.        ],MediumBlue,b,1.0
857,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc1,[0.9999819  0.99998021 0.99997869 ... 1.         1.         1.        ],MediumBlue,b,1.0
858,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc2,[0.9999868  0.99998551 0.99998433 ... 1.         1.         1.        ],MediumBlue,b,1.0
859,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc3,[0.99999037 0.99998947 0.99998862 ... 1.         1.         1.        ],MediumBlue,b,1.0
860,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc4,[0.99999297 0.99999236 0.99999178 ... 1.         1.         1.        ],MediumBlue,b,1.0
861,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc5,[0.99999488 0.99999448 0.99999409 ... 1.         1.         1.        ],MediumBlue,b,1.0
862,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc6,[0.99999626 0.99999601 0.99999576 ... 1.         1.         1.        ],MediumBlue,b,1.0
863,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc3_bvisc7,[0.99999728 0.99999712 0.99999696 ... 1.         1.         1.        ],MediumBlue,b,1.0
864,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc0,[0.99995591 0.99995172 0.99994836 ... 1.         1.         1.        ],MediumBlue,b,1.0
865,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc1,[0.99996782 0.99996445 0.99996148 ... 1.         1.         1.        ],MediumBlue,b,1.0
866,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc2,[0.99997652 0.99997405 0.99997178 ... 1.         1.         1.        ],MediumBlue,b,1.0
867,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc3,[0.99998288 0.99998116 0.99997955 ... 1.         1.         1.        ],MediumBlue,b,1.0
868,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc4,[0.99998751 0.99998636 0.99998527 ... 1.         1.         1.        ],MediumBlue,b,1.0
869,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc5,[0.99999089 0.99999015 0.99998944 ... 1.         1.         1.        ],MediumBlue,b,1.0
870,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc6,[0.99999335 0.99999288 0.99999243 ... 1.         1.         1.        ],MediumBlue,b,1.0
871,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc4_bvisc7,[0.99999515 0.99999486 0.99999458 ... 1.         1.         1.        ],MediumBlue,b,1.0
872,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc0,[0.99993111 0.99992326 0.9999171  ... 1.         1.         1.        ],MediumBlue,b,1.0
873,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc1,[0.99994973 0.99994372 0.9999385  ... 1.         1.         1.        ],MediumBlue,b,1.0
874,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc2,[0.99996332 0.99995905 0.99995516 ... 1.         1.         1.        ],MediumBlue,b,1.0
875,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc3,[0.99997325 0.99997034 0.99996763 ... 1.         1.         1.        ],MediumBlue,b,1.0
876,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc4,[0.99998048 0.99997857 0.99997677 ... 1.         1.         1.        ],MediumBlue,b,1.0
877,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc5,[0.99998577 0.99998454 0.99998337 ... 1.         1.         1.        ],MediumBlue,b,1.0
878,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc6,[0.99998962 0.99998884 0.99998811 ... 1.         1.         1.        ],MediumBlue,b,1.0
879,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc5_bvisc7,[0.99999243 0.99999195 0.99999149 ... 1.         1.         1.        ],MediumBlue,b,1.0
880,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc0,[0.99990079 0.9998871  0.99987654 ... 1.         1.         1.        ],MediumBlue,b,1.0
881,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc1,[0.99992761 0.99991762 0.99990902 ... 1.         1.         1.        ],MediumBlue,b,1.0
882,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc2,[0.99994719 0.9999403  0.99993405 ... 1.         1.         1.        ],MediumBlue,b,1.0
883,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc3,[0.99996148 0.99995689 0.99995264 ... 1.         1.         1.        ],MediumBlue,b,1.0
884,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc4,[0.9999719  0.99996894 0.99996614 ... 1.         1.         1.        ],MediumBlue,b,1.0
885,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc5,[0.99997951 0.99997762 0.99997583 ... 1.         1.         1.        ],MediumBlue,b,1.0
886,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc6,[0.99998505 0.99998387 0.99998275 ... 1.         1.         1.        ],MediumBlue,b,1.0
887,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc6_bvisc7,[0.99998909 0.99998837 0.99998769 ... 1.         1.         1.        ],MediumBlue,b,1.0
888,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc7_bvisc0,[0.99986497 0.99984231 0.9998249  ... 1.         1.         1.        ],MediumBlue,b,1.0
889,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc7_bvisc1,[0.99990147 0.99988566 0.99987204 ... 1.         1.         1.        ],MediumBlue,b,1.0
890,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc7_bvisc2,[0.99992812 0.99991754 0.99990793 ... 1.         1.         1.        ],MediumBlue,b,1.0
891,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc7_bvisc3,[0.99994756 0.99994068 0.99993427 ... 1.         1.         1.        ],MediumBlue,b,1.0
892,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass5_becc7_bvisc4,[0.99996175 0.99995737 0.99995323 ... 1.         1.         1.        ],MediumBlue,b,1.0
